District.Id;3LC;City;Routes (Booking API & Tariff Search API);isCity;COD;COUNTRY
PBR154;SOQ;SORONG;WAIGEO BARAT KEPULAUAN, RAJA AMPAT;No;No;INDONESIA
PBR153;SOQ;SORONG;WAIGEO BARAT, RAJA AMPAT;No;No;INDONESIA
PAP290;DJJ;JAYAPURA;WAIBU, JAYAPURA;No;Yes;INDONESIA
MOFCONS152;MOF;MAUMERE;WAIBLAMA, SIKKA;No;No;INDONESIA
JTM632;MLG;MALANG;WAGIR, MALANG;No;Yes;INDONESIA
MLK134;AMQ;AMBON;WAESAMA, BURU SELATAN;No;No;INDONESIA
MLK141;AMQ;AMBON;WAELATA, BURU;No;No;INDONESIA
DJJCONS2135;DJJ;JAYAPURA;WAEGI, PUNCAK JAYA;No;No;INDONESIA
MLK140;AMQ;AMBON;WAEAPO, BURU;No;No;INDONESIA
NTT280;RTG;MANGGARAI;WAE RII, MANGGARAI;No;Yes;INDONESIA
JBR616;SSU;SUMEDANG;WADO, SUMEDANG;No;Yes;INDONESIA
JTG543;WNB;WONOSOBO;WADASLINTANG, WONOSOBO;No;Yes;INDONESIA
PAP289;WMX;WAMENA;WADANGKU, JAYAWIJAYA;No;No;INDONESIA
KDICONS2051;KDI;KENDARI;WADAGA, MUNA BARAT;No;No;INDONESIA
SLR226;KDI;KENDARI;WABULA, BUTON;No;No;INDONESIA
PAP288;MKQ;MERAUKE;WAAN, MERAUKE;No;No;INDONESIA
SMB231;PRM;PARIAMAN;VII KOTO SUNGAI SARIK, PADANG PARIAMAN;No;Yes;INDONESIA
DJBCONS381;DJB;JAMBI;VII KOTO ILIR, TEBO;No;No;INDONESIA
DJBCONS840;DJB;JAMBI;VII KOTO, TEBO;No;No;INDONESIA
PAP287;MKQ;MERAUKE;VENAHA, MAPPI;No;No;INDONESIA
SMB237;PRM;PARIAMAN;V KOTO TIMUR, PADANG PARIAMAN;No;Yes;INDONESIA
SMB236;PRM;PARIAMAN;V KOTO KAMPUNG DALAM, PADANG PARIAMAN;No;Yes;INDONESIA
BKS152;MPC;MUKO MUKO;V KOTO, MUKO MUKO;No;Yes;INDONESIA
PAP397;DJJ;JAYAPURA;UWAPA, NABIRE;No;No;INDONESIA
PKYCONS1154;PKY;PALANGKARAYA;UUT MURUNG, MURUNG RAYA;No;No;INDONESIA
SWQCONS189;SWQ;SUMBAWA;UTAN, SUMBAWA;No;No;INDONESIA
PAP285;WMX;WAMENA;USILIMO, JAYAWIJAYA;No;No;INDONESIA
DJJCONS2107;DJJ;JAYAPURA;UREI FAISEI, WAROPEN;No;No;INDONESIA
BKS153;BKL;LEBONG;URAM JAYA, LEBONG;No;Yes;INDONESIA
KSL151;TJG;TABALONG;UPAU, TABALONG;No;Yes;INDONESIA
DJJCONS2102;DJJ;JAYAPURA;UNURUM GUAY, JAYAPURA;No;No;INDONESIA
SWQCONS186;SWQ;SUMBAWA;UNTER IWES, SUMBAWA;No;Yes;INDONESIA
PAP282;MKQ;MERAUKE;UNIR SIRAU, ASMAT;No;No;INDONESIA
JTG542;SRX;KABUPATEN SEMARANG;UNGARAN TIMUR, SEMARANG;No;Yes;INDONESIA
JTG541;SRX;KABUPATEN SEMARANG;UNGARAN BARAT, SEMARANG;No;Yes;INDONESIA
KPR65;TJB;TANJUNG BALAI KARIMUN;UNGAR, KARIMUN;No;Yes;INDONESIA
JTG540;KDS;KUDUS;UNDAAN, KUDUS;No;Yes;INDONESIA
SLR168;KDI;KENDARI;UNAAHA, KONAWE;No;No;INDONESIA
PLWCONS914;PLW;PALU;UNA UNA, TOJO UNA UNA;No;No;INDONESIA
TKGCONS1240;TKG;LAMPUNG;UMPU SEMENGUK, WAY KANAN;No;No;INDONESIA
SMU435;GNS;GUNUNGSITOLI;UMBUNASI, NIAS SELATAN;No;No;INDONESIA
JTM631;JBB;JEMBER;UMBULSARI, JEMBER;No;Yes;INDONESIA
DIY75;JOG;JOGJAKARTA;UMBULHARJO, YOGYAKARTA;No;Yes;INDONESIA
TMCCONS346;TMC;WAIKABUBAK;UMBU RATU NGGAY TENGAH, SUMBA TENGAH;No;No;INDONESIA
NTT279;TMC;WAIKABUBAK;UMBU RATU NGGAY BARAT, SUMBA TENGAH;No;Yes;INDONESIA
NTT278;TMC;WAIKABUBAK;UMBU RATU NGGAY, SUMBA TENGAH;No;Yes;INDONESIA
NTT328;KOE;KUPANG;UMALULU, SUMBA TIMUR;No;No;INDONESIA
PAP281;WMX;WAMENA;UMAGI, TOLIKARA;No;No;INDONESIA
SMU434;GNS;GUNUNGSITOLI;ULUSUSUA, NIAS SELATAN;No;No;INDONESIA
SMU433;GNS;GUNUNGSITOLI;ULUNOYO, NIAS SELATAN;No;No;INDONESIA
MJUCONS613;MJU;MAMUJU;ULUMANDA, MAJENE;No;No;INDONESIA
JTG539;PML;PEMALANG;ULUJAMI, PEMALANG;No;Yes;INDONESIA
SLT154;PLW;PALU;ULUJADI, PALU;No;Yes;INDONESIA
KDICONS2021;KDI;KENDARI;ULUIWOI, KOLAKA TIMUR;No;No;INDONESIA
SMU432;GNS;GUNUNGSITOLI;ULUGAWO, NIAS;No;No;INDONESIA
BGNSA8;BGN;BANTAENG;ULUERE, BANTAENG;No;Yes;INDONESIA
SLT193;LUW;LUWUK;ULUBONGKA, TOJO UNA UNA;No;No;INDONESIA
SMU431;DTB;SILANGIT;ULUAN, TOBA;No;No;INDONESIA
BKS123;BKS;BENGKULU;ULU TALO, SELUMA;No;No;INDONESIA
PDSSA376;PDS;PADANG LAWAS;ULU SOSA, PADANG LAWAS;No;Yes;INDONESIA
LLJCONS368;PLM;PALEMBANG;ULU RAWAS, MUSI RAWAS UTARA;No;No;INDONESIA
AEGCONS349;AEG;AEK GODANG;ULU PUNGKUT, MANDAILING NATAL;No;Yes;INDONESIA
OKUSA729;OKU;OGAN KOMERING ULU;ULU OGAN, OGAN KOMERING ULU;No;Yes;INDONESIA
SMS224;PLM;PALEMBANG;ULU MUSI, EMPAT LAWANG;No;No;INDONESIA
SMU429;GNS;GUNUNGSITOLI;ULU MORO'O, NIAS BARAT;No;No;INDONESIA
BKS122;BKS;BENGKULU;ULU MANNA, BENGKULU SELATAN;No;No;INDONESIA
GNSCONS1000;GNS;GUNUNGSITOLI;ULU IDANOTAE, NIAS SELATAN;No;No;INDONESIA
LPG303;TKS;PRINGSEWU;ULU BELU, TANGGAMUS;No;Yes;INDONESIA
SMU465;PDS;PADANG LAWAS;ULU BARUMUN, PADANG LAWAS;No;Yes;INDONESIA
BKS121;BKU;ARGAMAKMUR;ULOK KUPAI, BENGKULU UTARA;No;No;INDONESIA
BTJCONS2528;BTJ;BANDA ACEH;ULIM, PIDIE JAYA;No;No;INDONESIA
MKQCONS644;MKQ;MERAUKE;ULILIN, MERAUKE;No;No;INDONESIA
NAD284;BTJ;BANDA ACEH;ULEE KARENG, BANDA ACEH;No;Yes;INDONESIA
SLS290;BSX;BONE;ULAWENG, BONE;No;Yes;INDONESIA
PRMSA193;PRM;PARIAMAN;ULAKAN TAPAKIS, PADANG PARIAMAN;No;Yes;INDONESIA
RIA175;PLL;PELALAWAN;UKUI, PELALAWAN;No;Yes;INDONESIA
WMXCONS2068;WMX;WAMENA;UKHA, YAHUKIMO;No;No;INDONESIA
JTM630;GSK;GRESIK;UJUNGPANGKAH, GRESIK;No;Yes;INDONESIA
BLKSA146;BLK;BULUKUMBA;UJUNGLOE, BULUKUMBA;No;Yes;INDONESIA
JBR615;SSU;SUMEDANG;UJUNGJAYA, SUMEDANG;No;Yes;INDONESIA
JBR614;BDO;BANDUNG;UJUNGBERUNG, BANDUNG;No;Yes;INDONESIA
SLS289;UPG;MAKASSAR;UJUNG TANAH, MAKASSAR;No;Yes;INDONESIA
SLS288;UPG;MAKASSAR;UJUNG PANDANG, MAKASSAR;No;Yes;INDONESIA
SMU427;ASN;ASAHAN;UJUNG PADANG, SIMALUNGUN;No;Yes;INDONESIA
SLS286;BLK;BULUKUMBA;UJUNG BULU, BULUKUMBA;No;Yes;INDONESIA
PLUSA395;PLU;PADANG LAWAS UTARA;UJUNG BATU, PADANG LAWAS UTARA;No;Yes;INDONESIA
RIA199;RHU;ROKAN HULU;UJUNG BATU, ROKAN HULU;No;Yes;INDONESIA
SLS285;PSW;PAREPARE;UJUNG, PARE PARE;No;Yes;INDONESIA
BKS154;KPG;KEPAHIANG;UJAN MAS, KEPAHIANG;No;Yes;INDONESIA
SMS223;PLM;PALEMBANG;UJAN MAS, MUARA ENIM;No;Yes;INDONESIA
DJJCONS2084;DJJ;JAYAPURA;UGIMBA, INTAN JAYA;No;No;INDONESIA
KDICONS2000;KDI;KENDARI;UEPAI, KONAWE;No;No;INDONESIA
KDICONS1993;KDI;KENDARI;UEESI, KOLAKA TIMUR;No;No;INDONESIA
JTM629;BLI;BLITAR;UDANAWU, BLITAR;No;Yes;INDONESIA
BLI57;IGR;GIANYAR;UBUD, GIANYAR;No;Yes;INDONESIA
WMXCONS2058;WMX;WAMENA;UBALIHI, YAHUKIMO;No;No;INDONESIA
WMXCONS2056;WMX;WAMENA;UBAHAK, YAHUKIMO;No;No;INDONESIA
SLU163;AMB;KOTAMOBAGU;TUTUYAN, BOLAANG MONGONDOW TIMUR;No;Yes;INDONESIA
JTM628;PSR;PASURUAN;TUTUR, PASURUAN;No;Yes;INDONESIA
MLK96;AMQ;AMBON;TUTUK TOLU, SERAM BAGIAN TIMUR;No;No;INDONESIA
UPGCONS692;UPG;MAKASSAR;TUTAR, POLEWALI MANDAR;No;No;INDONESIA
MRSSA14;MRS;MAROS;TURIKALE, MAROS;No;Yes;INDONESIA
JTM627;LMG;LAMONGAN;TURI, LAMONGAN;No;Yes;INDONESIA
DIY74;JOG;JOGJAKARTA;TURI, SLEMAN;No;Yes;INDONESIA
JTM626;MLG;MALANG;TUREN, MALANG;No;Yes;INDONESIA
JNOAB095;JNO;JENEPONTO;TURATEA, JENEPONTO;No;Yes;INDONESIA
JTG538;SRX;KABUPATEN SEMARANG;TUNTANG, SEMARANG;No;Yes;INDONESIA
JTG537;CPF;BLORA;TUNJUNGAN, BLORA;No;Yes;INDONESIA
BTN151;BTO;SERANG;TUNJUNG TEJA, SERANG;No;Yes;INDONESIA
DJB136;DJB;JAMBI;TUNGKAL ULU, TANJUNG JABUNG BARAT;No;No;INDONESIA
MBIAB265;MBI;MUSI BANYUASIN;TUNGKAL JAYA, MUSI BANYUASIN;No;Yes;INDONESIA
SMS221;PLM;PALEMBANG;TUNGKAL ILIR, BANYUASIN;No;No;INDONESIA
DJB135;DJB;JAMBI;TUNGKAL ILIR, TANJUNG JABUNG BARAT;No;No;INDONESIA
JTM625;MLG;MALANG;TUMPANG, MALANG;No;Yes;INDONESIA
SLU162;TZD;MINAHASA SELATAN;TUMPAAN, MINAHASA SELATAN;No;Yes;INDONESIA
SLU161;MDC;MANADO;TUMINTING, MANADO;No;Yes;INDONESIA
LPG208;TBW;TULANG BAWANG;TUMIJAJAR, TULANG BAWANG BARAT;No;Yes;INDONESIA
KBR188;PNK;PONTIANAK;TUMBANG TITI, KETAPANG;No;No;INDONESIA
JTM624;TUL;TULUNGAGUNG;TULUNGAGUNG, TULUNGAGUNG;No;Yes;INDONESIA
OKISA1;OKI;OGAN KOMERING ILIR;TULUNG SELAPAN, OGAN KOMERING ILIR;No;Yes;INDONESIA
JTG536;KLE;KLATEN;TULUNG, KLATEN;No;Yes;INDONESIA
JTG535;BXG;BATANG;TULIS, BATANG;No;Yes;INDONESIA
KUT48;TRK;TARAKAN;TULIN ONSOI, NUNUKAN;No;No;INDONESIA
JTM623;SUB;SURABAYA;TULANGAN, SIDOARJO;No;Yes;INDONESIA
LPG207;TBW;TULANG BAWANG;TULANG BAWANG UDIK, TULANG BAWANG BARAT;No;No;INDONESIA
LPG206;TBW;TULANG BAWANG;TULANG BAWANG TENGAH, TULANG BAWANG BARAT;No;Yes;INDONESIA
SUBCONS741;SUB;SURABAYA;TULAKAN, PACITAN;No;No;INDONESIA
SMU426;FLZ;SIBOLGA;TUKKA, TAPANULI TENGAH;No;Yes;INDONESIA
JBR613;IYU;INDRAMAYU;TUKDANA, INDRAMAYU;No;Yes;INDONESIA
BAB47;PGK;PANGKAL PINANG;TUKAK SADAI, BANGKA SELATAN;No;No;INDONESIA
KBR173;PNK;PONTIANAK;TUJUH BELAS, BENGKAYANG;No;No;INDONESIA
PBR198;SOQ;SORONG;TUHIBA, TELUK BINTUNI;No;No;INDONESIA
SMU425;GNS;GUNUNGSITOLI;TUHEMBERUA, NIAS UTARA;No;No;INDONESIA
SMS219;LLJ;LUBUK LINGGAU;TUGUMULYO, MUSI RAWAS;No;Yes;INDONESIA
JTM621;TTR;TRENGGALEK;TUGU, TRENGGALEK;No;Yes;INDONESIA
JTG534;SRG;SEMARANG;TUGU, SEMARANG;No;Yes;INDONESIA
SMU424;GNS;GUNUNGSITOLI;TUGALA OYO, NIAS UTARA;No;No;INDONESIA
MJUCONS600;MJU;MAMUJU;TUBO SENDANA, MAJENE;No;No;INDONESIA
BKLSA109;BKL;LEBONG;TUBEI, LEBONG;No;Yes;INDONESIA
PAP279;MKQ;MERAUKE;TUBANG, MERAUKE;No;No;INDONESIA
JTM620;TUB;TUBAN;TUBAN, TUBAN;No;Yes;INDONESIA
RIA200;SSI;SIAK;TUALANG, SIAK;No;Yes;INDONESIA
KTG135;SMQ;SAMPIT;TUALAN HULU, KOTAWARINGIN TIMUR;No;No;INDONESIA
PKUCONS877;PKU;PEKANBARU;TUAHMADANI, PEKANBARU;No;Yes;INDONESIA
SMS228;LLJ;LUBUK LINGGAU;TUAH NEGERI, MUSI RAWAS;No;Yes;INDONESIA
NAD283;MEQ;MEULABOH;TRUMON TIMUR, ACEH SELATAN;No;Yes;INDONESIA
NAD282;MEQ;MEULABOH;TRUMON TENGAH, ACEH SELATAN;No;Yes;INDONESIA
NAD281;MEQ;MEULABOH;TRUMON, ACEH SELATAN;No;Yes;INDONESIA
TUBAB076;TUB;TUBAN;TRUCUK, BOJONEGORO;No;Yes;INDONESIA
JTG533;KLE;KLATEN;TRUCUK, KLATEN;No;Yes;INDONESIA
JTM618;MOJ;MOJOKERTO;TROWULAN, MOJOKERTO;No;Yes;INDONESIA
NAD280;MEQ;MEULABOH;TRIPA MAKMUR, NAGAN RAYA;No;Yes;INDONESIA
LPG273;LMT;LAMPUNG TENGAH;TRIMURJO, LAMPUNG TENGAH;No;Yes;INDONESIA
PAP278;WMX;WAMENA;TRIKORA, JAYAWIJAYA;No;No;INDONESIA
BTJCONS2422;BTJ;BANDA ACEH;TRIENGGADENG, PIDIE JAYA;No;No;INDONESIA
JTG532;MGG;TEMANGGUNG;TRETEP, TEMANGGUNG;No;Yes;INDONESIA
JTM617;TTR;TRENGGALEK;TRENGGALEK, TRENGGALEK;No;Yes;INDONESIA
JTM616;MOJ;MOJOKERTO;TRAWAS, MOJOKERTO;No;Yes;INDONESIA
JTG531;PTI;PATI;TRANGKIL, PATI;No;Yes;INDONESIA
JTM615;BKN;BANGKALAN;TRAGAH, BANGKALAN;No;Yes;INDONESIA
LUYAB171;LUY;LUWU;TOWUTI, LUWU TIMUR;No;Yes;INDONESIA
SLR277;KDI;KENDARI;TOWEA, MUNA;No;No;INDONESIA
PAP277;DJJ;JAYAPURA;TOWE, KEEROM;No;No;INDONESIA
SLU160;TZD;MINAHASA SELATAN;TOULUAAN SELATAN, MINAHASA TENGGARA;No;Yes;INDONESIA
SLU159;TZD;MINAHASA SELATAN;TOULUAAN, MINAHASA TENGGARA;No;Yes;INDONESIA
SLT152;LUW;LUWUK;TOTIKUM SELATAN, BANGGAI KEPULAUAN;No;No;INDONESIA
SLT151;LUW;LUWUK;TOTIKUM, BANGGAI KEPULAUAN;No;No;INDONESIA
JTM614;PSR;PASURUAN;TOSARI, PASURUAN;No;Yes;INDONESIA
SLT150;PLW;PALU;TORUE, PARIGI MOUTONG;No;Yes;INDONESIA
JTG530;GRO;GROBOGAN;TOROH, GROBOGAN;No;Yes;INDONESIA
JTM613;SSP;SAMPANG;TORJUN, SAMPANG;No;Yes;INDONESIA
SLT149;PLW;PALU;TORIBULU, PARIGI MOUTONG;No;No;INDONESIA
SMU423;LAB;LABUHAN BATU;TORGAMBA, LABUHANBATU SELATAN;No;No;INDONESIA
PAP352;DJJ;JAYAPURA;TORERE, PUNCAK JAYA;No;No;INDONESIA
PAP275;DJJ;JAYAPURA;TOR ATAS, SARMI;No;No;INDONESIA
MJUCONS593;MJU;MAMUJU;TOPOYO, MAMUJU TENGAH;No;No;INDONESIA
BKS155;BKL;LEBONG;TOPOS, LEBONG;No;Yes;INDONESIA
DJJCONS2030;DJJ;JAYAPURA;TOPIYAI, PANIAI;No;No;INDONESIA
KDICONS1959;KDI;KENDARI;TONTONUNU, BOMBANA;No;No;INDONESIA
SLS281;BSX;BONE;TONRA, BONE;No;Yes;INDONESIA
JTG529;BRE;BREBES;TONJONG, BREBES;No;No;INDONESIA
SLR276;KDI;KENDARI;TONGKUNO SELATAN, MUNA;No;No;INDONESIA
SLR275;KDI;KENDARI;TONGKUNO, MUNA;No;No;INDONESIA
KDICONS2325;KDI;KENDARI;TONGAUNA UTARA, KONAWE;No;No;INDONESIA
SLR161;KDI;KENDARI;TONGAUNA, KONAWE;No;No;INDONESIA
SUBCONS1827;SUB;SURABAYA;TONGAS, PROBOLINGGO;No;Yes;INDONESIA
PGPAB398;PGP;PANGKAJENE KEPULAUAN;TONDONG TALLASA, PANGKAJENE KEPULAUAN;No;No;INDONESIA
LLOAB397;LLO;PALOPO;TONDON, TORAJA UTARA;No;No;INDONESIA
SLU158;TDZ;MINAHASA;TONDANO UTARA, MINAHASA;No;Yes;INDONESIA
SLU157;TDZ;MINAHASA;TONDANO TIMUR, MINAHASA;No;Yes;INDONESIA
SLU156;TDZ;MINAHASA;TONDANO SELATAN, MINAHASA;No;Yes;INDONESIA
SLU155;TDZ;MINAHASA;TONDANO BARAT, MINAHASA;No;Yes;INDONESIA
PBR197;SOQ;SORONG;TOMU, TELUK BINTUNI;No;No;INDONESIA
MRSSA13;MRS;MAROS;TOMPOBULU, MAROS;No;Yes;INDONESIA
SLS277;GOW;GOWA;TOMPOBULLU, GOWA;No;Yes;INDONESIA
BGNSA7;BGN;BANTAENG;TOMPO BULU, BANTAENG;No;Yes;INDONESIA
SLU154;TZD;MINAHASA SELATAN;TOMPASO BARU, MINAHASA SELATAN;No;Yes;INDONESIA
SLU153;TDZ;MINAHASA;TOMPASO BARAT, MINAHASA;No;Yes;INDONESIA
SLU152;TDZ;MINAHASA;TOMPASO, MINAHASA;No;Yes;INDONESIA
DJJCONS2028;DJJ;JAYAPURA;TOMOSIGA, INTAN JAYA;No;No;INDONESIA
MKQCONS817;MKQ;MERAUKE;TOMOR BIRIP, ASMAT;No;No;INDONESIA
LUYAB170;LUY;LUWU;TOMONI TIMUR, LUWU TIMUR;No;Yes;INDONESIA
LUYAB169;LUY;LUWU;TOMONI, LUWU TIMUR;No;Yes;INDONESIA
SLU151;TMN;TOMOHON;TOMOHON UTARA, TOMOHON;No;Yes;INDONESIA
SLU150;TMN;TOMOHON;TOMOHON TIMUR, TOMOHON;No;Yes;INDONESIA
SLU149;TMN;TOMOHON;TOMOHON TENGAH, TOMOHON;No;Yes;INDONESIA
SLU148;TMN;TOMOHON;TOMOHON SELATAN, TOMOHON;No;Yes;INDONESIA
SLU147;TMN;TOMOHON;TOMOHON BARAT, TOMOHON;No;Yes;INDONESIA
JBR611;SSU;SUMEDANG;TOMO, SUMEDANG;No;Yes;INDONESIA
SLB74;UPG;MAKASSAR;TOMMO, MAMUJU;No;No;INDONESIA
SLT148;PLW;PALU;TOMINI, PARIGI MOUTONG;No;No;INDONESIA
MDCCONS364;MDC;MANADO;TOMINI, BOLAANG MONGONDOW SELATAN;No;No;INDONESIA
GTO75;GTO;GORONTALO;TOMILITO, GORONTALO UTARA;No;Yes;INDONESIA
SLR284;KDI;KENDARI;TOMIA TIMUR, WAKATOBI;No;No;INDONESIA
SLR283;KDI;KENDARI;TOMIA, WAKATOBI;No;No;INDONESIA
SLU146;TDZ;MINAHASA;TOMBULU, MINAHASA;No;Yes;INDONESIA
SLS273;GOW;GOWA;TOMBOLOPAO, GOWA;No;Yes;INDONESIA
SLU145;TZD;MINAHASA SELATAN;TOMBATU UTARA, MINAHASA TENGGARA;No;Yes;INDONESIA
SLU144;TZD;MINAHASA SELATAN;TOMBATU TIMUR, MINAHASA TENGGARA;No;Yes;INDONESIA
SLU143;TZD;MINAHASA SELATAN;TOMBATU, MINAHASA TENGGARA;No;Yes;INDONESIA
SLU142;TDZ;MINAHASA;TOMBARIRI TIMUR, MINAHASA;No;Yes;INDONESIA
SLU141;TDZ;MINAHASA;TOMBARIRI, MINAHASA;No;Yes;INDONESIA
FKQCONS128;FKQ;FAK FAK;TOMAGE, FAK FAK;No;No;INDONESIA
SMU422;GNS;GUNUNGSITOLI;TOMA, NIAS SELATAN;No;No;INDONESIA
GTO74;GTO;GORONTALO;TOLINGGULA, GORONTALO UTARA;No;No;INDONESIA
SLT147;TLI;TOLI-TOLI;TOLI-TOLI UTARA, TOLI TOLI;No;No;INDONESIA
GTO73;GTO;GORONTALO;TOLANGOHULA, GORONTALO;No;Yes;INDONESIA
SLR249;KDI;KENDARI;TOLALA, KOLAKA UTARA;No;No;INDONESIA
SLT192;LUW;LUWUK;TOJO BARAT, TOJO UNA UNA;No;No;INDONESIA
SLT191;LUW;LUWUK;TOJO, TOJO UNA UNA;No;No;INDONESIA
SLT168;LUW;LUWUK;TOILI BARAT, BANGGAI;No;No;INDONESIA
SLT144;LUW;LUWUK;TOILI, BANGGAI;No;No;INDONESIA
NTT276;KOE;KUPANG;TOIANAS, TIMOR TENGAH SELATAN;No;No;INDONESIA
PNKCONS1593;PNK;PONTIANAK;TOHO, MEMPAWAH;No;No;INDONESIA
SLR157;WNI;WAKATOBI;TOGO BINONGKO, WAKATOBI;No;No;INDONESIA
SLT190;LUW;LUWUK;TOGEAN, TOJO UNA UNA;No;No;INDONESIA
CPFAB219;CPF;BLORA;TODANAN, BLORA;No;No;INDONESIA
NTT275;KOE;KUPANG;TOBU, TIMOR TENGAH SELATAN;No;No;INDONESIA
SOQCONS1143;SOQ;SORONG;TOBOUW, TAMBRAUW;No;No;INDONESIA
BAB46;PGK;PANGKAL PINANG;TOBOALI, BANGKA SELATAN;No;Yes;INDONESIA
MLU87;KAZ;TOBELO;TOBELO UTARA, HALMAHERA UTARA;No;Yes;INDONESIA
MLU86;KAZ;TOBELO;TOBELO TIMUR, HALMAHERA UTARA;No;No;INDONESIA
MLU85;KAZ;TOBELO;TOBELO TENGAH, HALMAHERA UTARA;No;Yes;INDONESIA
MLU84;KAZ;TOBELO;TOBELO SELATAN, HALMAHERA UTARA;No;No;INDONESIA
MLU83;KAZ;TOBELO;TOBELO BARAT, HALMAHERA UTARA;No;No;INDONESIA
MLU82;KAZ;TOBELO;TOBELO, HALMAHERA UTARA;No;Yes;INDONESIA
MJUCONS586;MJU;MAMUJU;TOBADAK, MAMUJU TENGAH;No;No;INDONESIA
SGUAB310;SGU;SANGGAU;TOBA, SANGGAU;No;No;INDONESIA
KDICONS3500;KDI;KENDARI;TOARI, KOLAKA;No;No;INDONESIA
KPR64;TNJ;TANJUNG PINANG;TOAPAYA, BINTAN;No;Yes;INDONESIA
JTG527;PTI;PATI;TLOGOWUNGU, PATI;No;Yes;INDONESIA
JTM611;SBO;BONDOWOSO;TLOGOSARI, BONDOWOSO;No;Yes;INDONESIA
JTG526;MGG;TEMANGGUNG;TLOGOMULYO, TEMANGGUNG;No;Yes;INDONESIA
JTM610;PSS;PAMEKASAN;TLANAKAN, PAMEKASAN;No;Yes;INDONESIA
SLR248;KDI;KENDARI;TIWU, KOLAKA UTARA;No;No;INDONESIA
KDICONS1895;KDI;KENDARI;TIWORO UTARA, MUNA BARAT;No;No;INDONESIA
KDICONS1894;KDI;KENDARI;TIWORO TENGAH, MUNA BARAT;No;No;INDONESIA
KDICONS1893;KDI;KENDARI;TIWORO SELATAN, MUNA BARAT;No;No;INDONESIA
KDICONS1892;KDI;KENDARI;TIWORO KEPULAUAN, MUNA BARAT;No;No;INDONESIA
SMB173;PDG;PADANG;TIUMANG, DHARMASRAYA;No;No;INDONESIA
BTJCONS2407;BTJ;BANDA ACEH;TITEUE, PIDIE;No;No;INDONESIA
NTT274;LKA;LARANTUKA;TITEHENA, FLORES TIMUR;No;Yes;INDONESIA
JTM609;MLG;MALANG;TIRTOYUDO, MALANG;No;Yes;INDONESIA
JTG525;WNR;WONOGIRI;TIRTOMOYO, WONOGIRI;No;No;INDONESIA
JTG524;PKL;PEKALONGAN;TIRTO, PEKALONGAN;No;Yes;INDONESIA
BTN150;BTO;SERANG;TIRTAYASA, SERANG;No;Yes;INDONESIA
JBR610;KRW;KARAWANG;TIRTAMULYA, KARAWANG;No;Yes;INDONESIA
JBR609;KRW;KARAWANG;TIRTAJAYA, KARAWANG;No;Yes;INDONESIA
PRGAB396;PRG;PINRANG;TIROANG, PINRANG;No;Yes;INDONESIA
BTJCONS2406;BTJ;BANDA ACEH;TIRO/TRUSEB, PIDIE;No;No;INDONESIA
SUBCONS2469;SUB;SURABAYA;TIRIS, PROBOLINGGO;No;Yes;INDONESIA
SLR194;KDI;KENDARI;TIRAWUTA, KOLAKA TIMUR;No;No;INDONESIA
PBR150;SOQ;SORONG;TIPLOL MAYALIBIT, RAJA AMPAT;No;No;INDONESIA
PAP274;WMX;WAMENA;TIOMNERI, LANNY JAYA;No;No;INDONESIA
WMXCONS2002;WMX;WAMENA;TIOM OLLO, LANNY JAYA;No;No;INDONESIA
PAP273;WMX;WAMENA;TIOM, LANNY JAYA;No;No;INDONESIA
SLR247;KDI;KENDARI;TINONDO, KOLAKA TIMUR;No;No;INDONESIA
SLT142;PLW;PALU;TINOMBO SELATAN, PARIGI MOUTONG;No;No;INDONESIA
SLT141;PLW;PALU;TINOMBO, PARIGI MOUTONG;No;No;INDONESIA
JTG523;STG;SALATIGA;TINGKIR, SALATIGA;No;Yes;INDONESIA
SOQCONS1138;SOQ;SORONG;TINGGOUW, TAMBRAUW;No;No;INDONESIA
PAP351;DJJ;JAYAPURA;TINGGINAMBUT, PUNCAK JAYA;No;No;INDONESIA
SLS271;GOW;GOWA;TINGGIMONCONG, GOWA;No;Yes;INDONESIA
SMU421;ASN;ASAHAN;TINGGI RAJA, ASAHAN;No;Yes;INDONESIA
SLT140;LUW;LUWUK;TINANGKUNG UTARA, BANGGAI KEPULAUAN;No;No;INDONESIA
SLT166;LUW;LUWUK;TINANGKUNG SELATAN, BANGGAI KEPULAUAN;No;No;INDONESIA
SLT165;LUW;LUWUK;TINANGKUNG, BANGGAI KEPULAUAN;No;No;INDONESIA
SLR149;KDI;KENDARI;TINANGGEA, KONAWE SELATAN;No;No;INDONESIA
SLB58;MJU;MAMUJU;TINAMBUNG, POLEWALI MANDAR;No;No;INDONESIA
SMU464;SDK;SIDIKALANG;TINADA, PAKPAK BHARAT;No;Yes;INDONESIA
SMB172;PDG;PADANG;TIMPEH, DHARMASRAYA;No;No;INDONESIA
PKYCONS992;PKY;PALANGKARAYA;TIMPAH, KAPUAS;No;No;INDONESIA
PAP271;WMX;WAMENA;TIMORI, TOLIKARA;No;No;INDONESIA
NAD276;TXE;TAKENGON;TIMANG GAJAH, BENER MERIAH;No;No;INDONESIA
GTO72;GTO;GORONTALO;TILONGKABILA, BONE BOLANGO;No;Yes;INDONESIA
SLT139;PLW;PALU;TILOAN, BUOL;No;Yes;INDONESIA
SMB171;BUK;BUKITTINGGI;TILATANG KAMANG, AGAM;No;Yes;INDONESIA
